id,listnum,category,item,rt
11128,1,animal,dolphin,2538
11128,1,animal,maltese,11583
11128,1,animal,golden doodle,3361
11128,1,animal,saint bernard,2839
11128,1,animal,golden retriever,4560
11128,1,animal,squirrel,5312
11128,1,animal,chipmunk,1952
11128,1,animal,raccoon,7416
11128,1,animal,possum,1200
11128,1,animal,deer,3056
11128,1,animal,antelope,2016
11128,1,animal,hen,2073
11128,1,animal,chimpanzee,10496
11128,1,animal,monkey,1152
11128,1,animal,gorilla,1456
11128,2,animal,dog ,13018
11128,2,animal,cat,600
11128,2,animal,bear,1224
11128,2,animal,lion,1199
11128,2,animal,rabbit,1537
11128,2,animal,hamster,1455
11128,2,animal,mouse,1385
11128,2,animal,rate,920
11128,2,animal,guinea pig,2592
11128,2,animal,squirrel,2840
11128,2,animal,raccoon,1392
11128,2,animal,possum,2544
11128,2,animal,antelope,3754
11128,2,animal,deer,1215
11128,2,animal,black bear,3319
11128,2,animal,grizzly bear,3496
11128,2,animal,puma,1584
11128,2,animal,jaguar ,4161
11128,2,animal,cougar,1192
11128,2,animal,cheetah,2047
11128,2,animal,leopard,1392
11128,2,animal,giraffe,3913
11128,2,animal,zebra,1519
11128,2,animal,tiger,2049
11128,2,animal,polar bear,4120
11128,2,animal,whale,2544
11128,2,animal,seal,1768
11128,2,animal,sea otter,1496
11128,2,animal,narwhal,4240
11128,2,animal,killer whale,2536
11128,2,animal,cow,3928
11128,2,animal,sheep,1697
11128,2,animal,goat,1017
11128,2,animal,pig,903
11128,2,animal,horse,1639
11128,2,animal,badger,3216
11128,2,animal,eagle,3256
11128,2,animal,groundhog,7385
11128,2,animal,wolf,1808
11128,2,animal,wolverine,2440
11128,2,animal,coyote ,3480
11128,2,animal,ram,11977
11128,2,animal,wildcat,17984
11128,2,animal,maltese,14794
11128,2,animal,golden retriever,3870
11128,2,animal,bulldog,1384
11128,2,animal,yorkie,1223
11128,2,animal,golden doodl,2916
11128,2,animal,great dane,8774
11128,2,animal,saint bernard,2824
11128,2,animal,platapus,3336
11128,3,animal,dog,7223
11128,3,animal,cat,1288
11128,3,animal,hamster,4680
11128,3,animal,rat,872
11128,3,animal,mouse,1128
11128,3,animal,guinea pig,2136
11128,3,animal,gerbil,3448
11128,3,animal,bunny,3473
11128,3,animal,rabbit,1271
11128,3,animal,lion,2224
11128,3,animal,tiger,729
11128,3,animal,bear,887
11128,3,animal,polar,1113
11128,3,animal,polar bear,2640
11128,3,animal,grizzly bear,2968
11128,3,animal,black bear,2784
11128,3,animal,dog,1464
11128,3,animal,cat,1720
11128,3,animal,maltese,1984
11128,3,animal,yorkie,1184
11128,3,animal,saint bernard,2848
11128,3,animal, great dane,1849
11128,3,animal,golden doodle,6863
11128,3,animal,poodle,2240
11128,3,animal,golden retriever,3352
11128,3,animal,zebra,6568
11128,3,animal,cheetah,1553
11128,3,animal,leopard,2872
11128,3,animal,cougar,1136
11128,3,animal,jaguar,4240
11128,3,animal,giraffe,7632
11128,3,animal,cow,1856
11128,3,animal,horse,1096
11128,3,animal,badger,1320
11128,3,animal,chicken ,1818
11128,3,animal,pig,966
11128,3,animal,sheep,2297
11128,3,animal,goat,1063
11128,3,animal,mountain goat,2536
11128,3,animal,billy goat,2320
11128,3,animal,collie,4344
11128,3,animal,koala,2088
11128,3,animal,squirrel,7473
11128,3,animal,possum,1792
11128,3,animal,raccon,1136
11128,3,animal,chipmunk,3768
11128,3,animal,groundhog,2184
11128,3,animal,beaver,1720
11128,3,animal,wolverine,4976
11128,3,animal,wolf,968
11128,3,animal,seal,6096
11128,3,animal,sea otter,1441
11128,3,animal,whale,1120
11128,3,animal,narwhal,3031
11128,3,animal,fish,1200
11128,3,animal,shark ,2192
11128,3,animal,dolfin,2241
11128,3,animal,ram,22521
11128,3,animal,eagle,1095
11129,1,animal,dog,4003
11129,1,animal,cat,1440
11129,1,animal,zebra,5185
11129,1,animal,lion,7671
11129,1,animal,hippo,2129
11129,1,animal,giraffe,2023
11129,1,animal,penguin,3096
11129,1,animal,lemur,4000
11129,1,animal,monkey,5265
11129,1,animal,ape,1664
11129,1,animal,bird,4224
11129,1,animal,tiger,9024
11129,1,animal,bear,1338
11129,1,animal,fish,1079
11129,1,animal,whale,1625
11129,1,animal,shark,2967
11129,1,animal,rabbit,20937
11129,1,animal,frog,2648
11129,1,animal,playtpus,5024
11129,1,animal,hedgehog,10763
11129,1,animal,echidna ,4822
11129,1,animal,fox,16425
11129,1,animal,falcon,5080
11129,1,animal,bees,8377
11129,1,animal,rat,11768
11129,1,animal,mole,1400
11129,1,animal,hamster,2865
11129,1,animal,gopher,2095
11129,1,animal,badger,1856
11129,1,animal,lizard,18483
11129,2,animal,badge,7685
11129,2,animal,gopher,3654
11129,2,animal,wolf,1288
11129,2,animal,dog,3233
11129,2,animal,cat,1359
11129,2,animal,alligator,4242
11129,2,animal,crocodile,2766
11129,2,animal,bird,1825
11129,2,animal,monkey,7048
11129,2,animal,aardvark,5792
11129,2,animal,echidna ,3560
11129,2,animal,hedgehog,4864
11129,2,animal,lizard,3593
11129,2,animal,bird,2080
11129,2,animal,penguin,3496
11129,2,animal,lion,1024
11129,2,animal,tiger,992
11129,2,animal,hippo,3424
11129,2,animal,alpaca,3624
11129,2,animal,camel,1736
11129,2,animal,bear,7779
11129,2,animal,ape,2238
11129,2,animal,lemur,1688
11129,2,animal,cheetah,12912
11129,2,animal,shark,15905
11129,2,animal,fish,2592
11129,2,animal,whale,10857
11129,2,animal,otter,2336
11129,2,animal,purpose,2376
11129,2,animal,fox,17489
11129,2,animal,hare,1056
11129,2,animal,rabbbit,2304
11129,2,animal,pig,16785
11129,2,animal,cow,1704
11129,2,animal,chicken,3464
11129,2,animal,horse,1064
11129,2,animal,hen,4201
11129,3,animal,dog,5604
11129,3,animal,cat,640
11129,3,animal,mouse,4200
11129,3,animal,fish,2072
11129,3,animal,shark,1432
11129,3,animal,whale,1392
11129,3,animal,badger,2083
11129,3,animal,fox,1662
11129,3,animal,tiger,2271
11129,3,animal,gopher,1673
11129,3,animal,beaver,1631
11129,3,animal,hedgehog,3425
11129,3,animal,encidna,9264
11129,3,animal,fox,3840
11129,3,animal,wolf,1072
11129,3,animal,penguin,1600
11129,3,animal,lion,1298
11129,3,animal,zebra,4799
11129,3,animal,hippo,2048
11129,3,animal,giraffe,2208
11129,3,animal,bear,4336
11129,3,animal,lemur,4817
11129,3,animal,tiger,1287
11129,3,animal,cheetah ,2729
11129,3,animal,rhino,4840
11129,3,animal,elephant,2064
11129,3,animal,pig,3968
11129,3,animal,horse,1112
11129,3,animal,cow,992
11129,3,animal,chicken,2504
11129,3,animal,fox,6936
11129,3,animal,rabbit,1737
11129,3,animal,hare,992
11129,3,animal,wolf,4304
11129,3,animal,hyena,7240
11129,3,animal,alpaca,11513
11129,3,animal,camel,1384
11129,3,animal,flamingo,35890
11129,3,animal,sea lion,18305
11129,3,animal,sperm whale,8392
11130,1,animal,bird,5887
11130,1,animal,dog,1664
11130,1,animal,cat,1104
11130,1,animal,monkey,3240
11130,1,animal,lion,1265
11130,1,animal,tiger,1184
11130,1,animal,bear,1519
11130,1,animal,deer,1857
11130,1,animal,frog,1337
11130,1,animal,raindeer,8623
11130,1,animal,mouse,7193
11130,1,animal,rat,1031
11130,1,animal,racoon,2081
11130,1,animal,beaver,5872
11130,1,animal,ant,1856
11130,1,animal,zebra,9336
11130,1,animal,snake,4945
11130,1,animal,panda bear,7584
11130,1,animal,polar bear,4592
11130,1,animal,penguin,2984
11130,1,animal,duck,6017
11130,1,animal,hamster,8593
11130,1,animal,gorilla,12080
11130,1,animal,hyenna,17944
11130,1,animal,wolves,13017
11130,1,animal,turkey,7512
11130,1,animal,lamb,3472
11130,1,animal,sheep,3849
11130,1,animal,cow,2576
11130,1,animal,bull,7032
11130,1,animal,horse,4472
11130,1,animal,pig,3176
11130,1,animal,fish,14369
11130,2,animal,monkey,7784
11130,2,animal,bear,1512
11130,2,animal,gorilla,2761
11130,2,animal,ant,1103
11130,2,animal,racoon,3232
11130,2,animal,dog,784
11130,2,animal,cat,1584
11130,2,animal,owl,1936
11130,2,animal,hyenna,8521
11130,2,animal,wolf,2056
11130,2,animal,fish,4024
11130,2,animal,snake,3872
11130,2,animal,lion,4361
11130,2,animal,tiger,1367
11130,2,animal,frog,15825
11130,2,animal,hamster,2232
11130,2,animal,duck,1696
11130,2,animal,sting ray,3513
11130,2,animal,shark,1424
11130,2,animal,star fish,4288
11130,2,animal,dolphin,4136
11130,2,animal,whale,2760
11130,2,animal,crab,2712
11130,2,animal,sea lion,11497
11130,2,animal,seal,2168
11130,2,animal,penguin,2570
11130,2,animal,leopard,7302
11130,2,animal,goat,9993
11130,2,animal,sheep,1537
11130,2,animal,cow,1783
11130,2,animal,bull,1544
11130,2,animal,horse,1770
11130,2,animal,pig,12751
11130,2,animal,chicken,4654
11130,2,animal,peacock,4698
11130,2,animal,badger,14593
11130,2,animal,lizard,16249
11130,3,animal,dog ,8479
11130,3,animal,cat ,1816
11130,3,animal,lion,1192
11130,3,animal,bird,1841
11130,3,animal,peacock,7047
11130,3,animal,chicken,2480
11130,3,animal,turkey,4009
11130,3,animal,cow,1056
11130,3,animal,deer,1695
11130,3,animal,bear,1480
11130,3,animal,duck,2473
11130,3,animal,fish,1984
11130,3,animal,snake,1968
11130,3,animal,lizard,2288
11130,3,animal,gorilla,3145
11130,3,animal,monkey,1535
11130,3,animal,giraffe,5336
11130,3,animal,seal,2296
11130,3,animal,sea lion,1784
11130,3,animal,dolphin,2617
11130,3,animal,shark,1512
11130,3,animal,whale,1832
11130,3,animal,sting ray,9248
11130,3,animal,frog,7224
11130,3,animal,cat,4633
11130,3,animal,dog,1488
11130,3,animal,pig,6192
11130,3,animal,lobster,6152
11130,3,animal,crab,1634
11130,3,animal,oysters,5439
11130,3,animal,racooon,17082
11130,3,animal,rat,6399
11130,3,animal,mouse,1200
11130,3,animal,possum,7856
11130,3,animal,hedgehog,33778
11130,3,animal,zebra,2424
11130,3,animal,skunk,2824
11131,1,animal,giraffe,7217
11131,1,animal,hippopotamus,10433
11131,1,animal,dog,1104
11131,1,animal,cat,944
11131,1,animal,wolf,1032
11131,1,animal,lion,1568
11131,1,animal,squirrel ,7528
11131,1,animal,mouse,3192
11131,1,animal,rat,1800
11131,1,animal,chinchilla,5369
11131,1,animal,swan,1632
11131,1,animal,heron,1872
11131,1,animal,crane,1128
11131,1,animal,ostrich ,2720
11131,1,animal,penguin,2696
11131,1,animal,leopard,7961
11131,1,animal,puma,2472
11131,1,animal,jaguar,1289
11131,1,animal,spider monkey,5647
11131,1,animal,gorrilla,3584
11131,1,animal,bonobo,1529
11131,1,animal,howler monkey,8104
11131,1,animal,racoon,3011
11131,1,animal,panda,3029
11131,1,animal,red panda,2216
11131,1,animal,rhino,5928
11131,1,animal,fish,9153
11131,1,animal,salmon,3976
11131,1,animal,otter,2928
11131,1,animal,owl,2624
11131,1,animal,bee,3544
11131,1,animal,spider,1472
11131,1,animal,ant,1744
11131,1,animal,fly,1376
11131,1,animal,termite,4777
11131,1,animal,mite,5880
11131,1,animal,tick,3265
11131,1,animal,beetle,4671
11131,1,animal,millipede,2472
11131,1,animal,eagle,3569
11131,1,animal,lizard,5424
11131,1,animal,gecko,1001
11131,1,animal,chameleon ,5887
11131,1,animal,frog,5464
11131,1,animal,toad,2272
11131,1,animal,tortoise,2281
11131,1,animal,turtle,1847
11131,1,animal,seat turle,2433
11131,2,animal,hippopotamus,6849
11131,2,animal,giraffe,3240
11131,2,animal,rat,1728
11131,2,animal,mouse,2137
11131,2,animal,chinchilla,1975
11131,2,animal,platapus,3889
11131,2,animal,cancary,2888
11131,2,animal,swan,2680
11131,2,animal,flamingo,2336
11131,2,animal,ostrich,2328
11131,2,animal,toad,7432
11131,2,animal,frog,1824
11131,2,animal,mite,2505
11131,2,animal,termite,1480
11131,2,animal,tick,4192
11131,2,animal,worm,1880
11131,2,animal,beetle,1544
11131,2,animal,bat,1664
11131,2,animal,killer whale,11825
11131,2,animal,sperm whale,2176
11131,2,animal,dolphon,3472
11131,2,animal,shark,3600
11131,2,animal,manatee,4025
11131,2,animal,heron,4783
11131,2,animal,owl,6185
11131,2,animal,squirrel,7504
11131,2,animal,chipmunk,7633
11131,2,animal,woodpecker,2680
11131,2,animal,spider monkey,3440
11131,2,animal,howler monkey,4432
11131,2,animal,bonobo ,2760
11131,2,animal,gorilla,2152
11131,2,animal,chimpanzee,7217
11131,2,animal,humans,3848
11131,2,animal,orangutan ,8832
11131,2,animal,snail,2641
11131,2,animal,shellfish,2945
11131,2,animal,manta ray,7639
11131,2,animal,lizard,2136
11131,2,animal,snake,2072
11131,2,animal,python,3760
11131,2,animal,boa constrictor ,4363
11131,2,animal,gecko,7333
11131,2,animal,salamander,4676
11131,3,animal,rat ,7115
11131,3,animal,mouse,1136
11131,3,animal,chinchilla,2256
11131,3,animal,kangaroo,2416
11131,3,animal,platapus,3177
11131,3,animal,cat,1631
11131,3,animal,dog,948
11131,3,animal,wold,1341
11131,3,animal,lion,1199
11131,3,animal,jaguar,3177
11131,3,animal,puma,1704
11131,3,animal,fox,1936
11131,3,animal,crocodile,5921
11131,3,animal,alligator,2319
11131,3,animal,piranha ,3672
11131,3,animal,swordfish,4577
11131,3,animal,salmon,3480
11131,3,animal,fish,4768
11131,3,animal,menos,1256
11131,3,animal,sharks,3752
11131,3,animal,dolphins ,6288
11131,3,animal,whales,3521
11131,3,animal,otter,1600
11131,3,animal,beavers,3736
11131,3,animal,pelicans,7912
11131,3,animal,swan,1424
11131,3,animal,flamingo,3488
11131,3,animal,ostritch,2185
11131,3,animal,penguin,3864
11131,3,animal,polar bear,6328
11131,3,animal,grizzly bear,3922
11131,3,animal,black bear,2303
11131,3,animal,moose,3504
11131,3,animal,horse,3152
11131,3,animal,llama,1256
11131,3,animal,alpaca,2328
11131,3,animal,goat,1080
11131,3,animal,chicken,2552
11131,3,animal,cow,992
11131,3,animal,bull,2360
11131,3,animal,lamb,1960
11131,3,animal,dog,3785
11131,3,animal,cat,1395
11131,3,animal,parrot,2253
11131,3,animal,spider,7825
11131,3,animal,beetle,3295
11131,3,animal,ladybug,3408
11131,3,animal,humming bird,4865
11131,3,animal,bumble bee,2840
11131,3,animal,viper,2216
11131,3,animal,wasp,5545
11131,3,animal,bee,2503
11131,3,animal,sloth,2168
11131,3,animal,howler monkey,6537
11131,3,animal,human,4896
11132,1,animal,cat,4208
11132,1,animal,dog,2591
11132,1,animal,fish,2904
11132,1,animal,bird,2161
11132,1,animal,horse,2064
11132,1,animal,cow,1137
11132,1,animal,goat,1663
11132,1,animal,lamb,1439
11132,1,animal,pig,1131
11132,1,animal,zebra,2374
11132,1,animal,lion,1328
11132,1,animal,panther,1784
11132,1,animal,cougar,1520
11132,1,animal,hyena,2208
11132,1,animal,giraffe,3024
11132,1,animal,kangaroo,4264
11132,1,animal,elephant,7449
11132,1,animal,lizard,4234
11132,1,animal,alligator ,6158
11132,1,animal,mouse,9433
11132,1,animal,snake,15498
11132,1,animal,monkey,9071
11132,1,animal,shark,5544
11132,1,animal,dolphin,3200
11132,1,animal,crab,2392
11132,1,animal,humans,15409
11132,1,animal,cheetah,31519
11132,1,animal,sloth,3115
11132,1,animal,duck,16576
11132,1,animal,goose,5393
11132,2,animal,dog,4713
11132,2,animal,cat,1049
11132,2,animal,zebra,1951
11132,2,animal,lion,1896
11132,2,animal,seal,2848
11132,2,animal,tiger,2160
11132,2,animal,cheetah,1856
11132,2,animal,horse,2193
11132,2,animal,shark,3215
11132,2,animal,dolphin,4121
11132,2,animal,duck,1288
11132,2,animal,goose,1632
11132,2,animal,eagle,4960
11132,2,animal,hawk,3264
11132,2,animal,lion,2450
11132,2,animal,panther,6919
11132,2,animal,cougar,1704
11132,2,animal,human,4608
11132,2,animal,crab,2832
11132,2,animal,bear,10521
11132,2,animal,monkey,3520
11132,2,animal,panda,1720
11132,2,animal,elephant,5496
11132,2,animal,giraffe,2272
11132,2,animal,snake,4912
11132,2,animal,alligator,6361
11132,2,animal,donkey,7000
11132,2,animal,mouse,4585
11132,2,animal,polar bear,11384
11132,2,animal,penguin,2872
11132,2,animal,walrus,4224
11132,2,animal,whale,1827
11132,2,animal,sloth,6269
11132,2,animal,lizard,43522
11132,2,animal,eel,6065
11132,3,animal,cat,5374
11132,3,animal,dog,1113
11132,3,animal,mouse,1407
11132,3,animal,hourse,2240
11132,3,animal,horse,2304
11132,3,animal,donkey,1776
11132,3,animal,zebra,1664
11132,3,animal,giraffe,2488
11132,3,animal,elephant,1896
11132,3,animal,kangaroo,2040
11132,3,animal,sloth,2874
11132,3,animal,monkey,2087
11132,3,animal,bear,1304
11132,3,animal,panda,1616
11132,3,animal,polar bear,2688
11132,3,animal,whale,1226
11132,3,animal,dolphin,3686
11132,3,animal,shark,1267
11132,3,animal,fish,1520
11132,3,animal,crab,2422
11132,3,animal,eagle,2031
11132,3,animal,hawk,1569
11132,3,animal,human,1904
11132,3,animal,duck,3272
11132,3,animal,goose,1368
11132,3,animal,tiger,4384
11132,3,animal,lion,2360
11132,3,animal,cheetah,1993
11132,3,animal,panther,1472
11132,3,animal,cougar,1432
11132,3,animal,hyena,1360
11132,3,animal,penguin,8376
11132,3,animal,seal,1346
11132,3,animal,otter,1206
11132,3,animal,opossum ,15169
11132,3,animal,squirrel,3904
11132,3,animal,bat,1672
11132,3,animal,snake,10641
11132,3,animal,alligator,2680
11132,3,animal,lizard,2256
11132,3,animal,deer,5760
11132,3,animal,goat,7265
11132,3,animal,lamb,1552
11132,3,animal,cow,1160
11132,3,animal,pig,1015
11132,3,animal,sheep,7057
11132,3,animal,wolf,10080
11133,1,animal,dog ,4395
11133,1,animal,cat,1465
11133,1,animal,horse ,2207
11133,1,animal,dolphin,4612
11133,1,animal,mouse,2580
11133,1,animal,rat,832
11133,1,animal,bunny,5568
11133,1,animal,tiger,5144
11133,1,animal,cheetah,1264
11133,1,animal,elephant,2553
11133,1,animal,armadillo ,4103
11133,1,animal,ant eater,2809
11133,1,animal,ants,1456
11133,1,animal,buffalo ,10184
11133,1,animal,cougar ,8312
11133,1,animal,ferret ,8984
11133,1,animal,giraffe ,14432
11133,1,animal,whale ,5336
11133,1,animal,iguana ,10512
11133,1,animal,koala ,5064
11133,1,animal,bear,4617
11133,1,animal,polar bear,2712
11133,1,animal,penguin,4440
11133,1,animal,rhino,23912
11133,1,animal,white tiger,20008
11133,1,animal,jaguar ,7297
11133,2,animal,cat,4113
11133,2,animal,dog,847
11133,2,animal,rat,1161
11133,2,animal,armadillo ,3072
11133,2,animal,ant eater,1792
11133,2,animal,bear,2424
11133,2,animal,polar bear,2560
11133,2,animal,cheetah,6661
11133,2,animal,dolphin ,2035
11133,2,animal,hyena ,6768
11133,2,animal,elephant,4841
11133,2,animal,giraffe ,3127
11133,2,animal,antelope ,4233
11133,2,animal,ant eater ,8904
11133,2,animal,deer,4616
11133,2,animal,moose ,3600
11133,2,animal,mice,1560
11133,2,animal,rat,3768
11133,2,animal,hedgehog,8633
11133,2,animal,bunny,4016
11133,2,animal,rabbit ,2976
11133,2,animal,frog,2096
11133,2,animal,jaguar,4320
11133,2,animal,tiger,1232
11133,2,animal,lion,1480
11133,2,animal,white tiger,2696
11133,2,animal,rhino,50881
11133,2,animal,gorilla ,14295
11133,2,animal,orangutan,8834
11133,2,animal,monkey ,9345
11133,3,animal,armadillo ,7972
11133,3,animal,cat,928
11133,3,animal,dog,648
11133,3,animal,mice,1304
11133,3,animal,rat,1582
11133,3,animal,wolf,6114
11133,3,animal,ant eater,3784
11133,3,animal,hyena ,4849
11133,3,animal,elephant,2616
11133,3,animal,lion,1176
11133,3,animal,tiger,864
11133,3,animal,bear,896
11133,3,animal,polar bear,1954
11133,3,animal,jaguar,2078
11133,3,animal,cheetah ,1633
11133,3,animal,dolphin,21783
11133,3,animal,whale,1512
11133,3,animal,giraffe,4593
11133,3,animal,dog,10529
11133,3,animal,cat,2127
11133,3,animal,ferret,6576
11133,3,animal,iguana,5880
11133,3,animal,squirrel,7969
11133,3,animal,flying squirrel ,4323
11133,3,animal,chipmunk ,2845
11133,3,animal,hedgehog ,5449
11133,3,animal,sloth,1711
11133,3,animal,moneky,4360
11133,3,animal,orangutan,4176
11133,3,animal,gorilla,6281
11133,3,animal,white tiger,13368
11133,3,animal,penguin,21465
11133,3,animal,snake,10584
11134,1,animal,dog,7435
11134,1,animal,cat,1232
11134,1,animal,zebra,2128
11134,1,animal,mouse,1048
11134,1,animal,rat,912
11134,1,animal,chicken,1488
11134,1,animal,rabbit,3032
11134,1,animal,gerbal,2033
11134,1,animal,guinea pig,3431
11134,1,animal,fish,1024
11134,1,animal,shark,1249
11134,1,animal,turtle ,2607
11134,1,animal,alligator,4801
11134,1,animal,flamingo,2455
11134,1,animal,bird,810
11134,1,animal,eagle ,3223
11134,1,animal,jaguar,2544
11134,1,animal,giraffe,2736
11134,1,animal,hippopatumus,4912
11134,1,animal,rhino,3041
11134,1,animal,penguin,2745
11134,1,animal,kitten,4735
11134,1,animal,puppy,1569
11134,1,animal,coe,5631
11134,1,animal,pig,968
11134,1,animal,horse,2792
11134,1,animal,goat,4529
11134,1,animal,sheep,1120
11134,1,animal,goat,2208
11134,1,animal,sheep,1568
11134,1,animal,lamb,1036
11134,1,animal,tortoise,6196
11134,1,animal,donkey ,3680
11134,1,animal,llama,4737
11134,1,animal,alpacka,3664
11134,1,animal,kangeroo,7473
11134,1,animal,bear,2836
11134,1,animal,polar bear,2876
11134,1,animal,wolve,3280
11134,1,animal,ostrich,11712
11134,1,animal,monkey gorilla,9657
11134,1,animal,tiger,3392
11134,1,animal,lion,1148
11134,1,animal,chimpanzee,4636
11134,1,animal,humans,5366
11134,1,animal,parrot,10196
11134,1,animal,tucan,2743
11134,1,animal,snake,4800
11134,1,animal,worm,1504
11134,1,animal,ant,3361
11134,1,animal,bugs,2792
11134,1,animal,spider,1880
11134,2,animal,dog ,7101
11134,2,animal,cat,984
11134,2,animal,giraffe,1937
11134,2,animal,mouse,1143
11134,2,animal,rat,1696
11134,2,animal,snake,1120
11134,2,animal,worm,1074
11134,2,animal,chicken,1318
11134,2,animal,rabbit,2345
11134,2,animal,wolf,2032
11134,2,animal,koyote,1968
11134,2,animal,horse,1768
11134,2,animal,bird,896
11134,2,animal,flamingo,2544
11134,2,animal,seahorse,2480
11134,2,animal,fish,1712
11134,2,animal,tiger ,1280
11134,2,animal,jaguar,3328
11134,2,animal,money,4314
11134,2,animal,gorila,2535
11134,2,animal,cow,744
11134,2,animal,big,2304
11134,2,animal,goat,1112
11134,2,animal,donkey ,2536
11134,2,animal,sheep,1848
11134,2,animal,lamb ,2696
11134,2,animal,ostrich,7153
11134,2,animal,bat ,5912
11134,2,animal,bird ,1584
11134,2,animal,eagle kitten,4016
11134,2,animal,puppy,1169
11134,2,animal,humans,3519
11134,2,animal,turtle tortoise,5305
11134,2,animal,guinea pig ,6728
11134,2,animal,parrot,1576
11134,2,animal,cheetah,3144
11134,2,animal,lamb,3360
11134,2,animal,hawk,1745
11134,2,animal,tucan,5176
11134,2,animal,penguin,1832
11134,2,animal,bear,1840
11134,2,animal,polar bear,2360
11134,2,animal,seal,2104
11134,2,animal,sea lion,2224
11134,2,animal,fish,2784
11134,2,animal,shark ,1729
11134,2,animal,whale ,1560
11134,2,animal,eel,3081
11134,2,animal,starfish,3519
11134,2,animal,whale ,5688
11134,2,animal,dolphin,2112
11134,2,animal,mammoth,5056
11134,2,animal,sloth,1328
11134,2,animal,bugs ,2736
11134,2,animal,spider,1144
11134,2,animal,andts,1352
11134,2,animal,blue jay,4145
11134,2,animal,kangeroo,13560
11134,2,animal,flamingo,7601
11134,2,animal,hen,2768
11134,3,animal,dog,6572
11134,3,animal,cat,1080
11134,3,animal,bird,1328
11134,3,animal,fish,1888
11134,3,animal,gerbal,1834
11134,3,animal,rat,1831
11134,3,animal,mouse,1032
11134,3,animal,guinea,1191
11134,3,animal,guinea pig,3209
11134,3,animal,pig,1696
11134,3,animal,cow,976
11134,3,animal,horse,1456
11134,3,animal,bird,2528
11134,3,animal,shark,1608
11134,3,animal,dolphin,1608
11134,3,animal,whale ,1104
11134,3,animal,eel,624
11134,3,animal,starfish,2089
11134,3,animal,seehorse,2823
11134,3,animal,sea lion,4881
11134,3,animal,seal,2520
11134,3,animal,otter,1736
11134,3,animal,mammoth,5176
11134,3,animal,sloth,1648
11134,3,animal,coe,1720
11134,3,animal,chicken,3497
11134,3,animal,tiger,1360
11134,3,animal,lion,864
11134,3,animal,jaguar,1344
11134,3,animal,cheetah,2209
11134,3,animal,tucan,1095
11134,3,animal,eagle ,1824
11134,3,animal,hawk,1370
11134,3,animal,bat,2774
11134,3,animal,worm,3217
11134,3,animal,snake,1031
11134,3,animal,bear,1496
11134,3,animal,polar,1153
11134,3,animal,bear,1064
11134,3,animal,penguin,3576
11134,3,animal,humans,9544
11134,3,animal,puppy,3720
11134,3,animal,kitten,1449
11134,3,animal,lanm,1440
11134,3,animal,sheep,2184
11134,3,animal,goat,1121
11134,3,animal,flamingo,4471
11134,3,animal,monkey,2624
11134,3,animal,gorillla,1896
11134,3,animal,elephant,4577
11134,3,animal,giraffe,3128
11134,3,animal,hen,6120
11134,3,animal,hermet brab,8713
11134,3,animal,lobster,2464
11134,3,animal,shrimp,1295
11134,3,animal,crab,2761
11134,3,animal,oyster,3736
11134,3,animal,clam,2427
11134,3,animal,racoon,6629
11134,3,animal,skunk,1578
11134,3,animal,koyote ,3310
11134,3,animal,wolf,1273
11134,3,animal,spider,8608
11134,3,animal,bugs,1352
11135,1,animal,dog,4819
11135,1,animal,cat,696
11135,1,animal,pig,2000
11135,1,animal,elephant,1416
11135,1,animal,mouse,849
11135,1,animal,alligator,1959
11135,1,animal,rabbit,1265
11135,1,animal,genie pig,5384
11135,1,animal,mouse,1448
11135,1,animal,hampster,4080
11135,1,animal,tiger,3624
11135,1,animal,lion,1264
11135,1,animal,flamingo,1464
11135,1,animal,squirrel,3033
11135,1,animal,chipmunk,3440
11135,1,animal,skunk,1872
11135,1,animal,deer,3864
11135,1,animal,buffalo,2440
11135,1,animal,turkey,3616
11135,1,animal,chicken,1976
11135,1,animal,seal,4249
11135,1,animal,otter,792
11135,1,animal,duck,2112
11135,1,animal,fish,3312
11135,1,animal,eagle,1824
11135,1,animal,cardinal,7016
11135,1,animal,blue heron,2792
11135,1,animal,sloth,10233
11135,1,animal,monkey,1320
11135,1,animal,snake,1552
11135,1,animal,sting ray,12793
11135,1,animal,shark,3233
11135,1,animal,dolphin,4543
11135,1,animal,whale,1160
11135,1,animal,bird,8729
11135,1,animal,rabbit,24081
11135,1,animal,rat,8192
11135,1,animal,crocodiloe,9121
11135,1,animal,bear,4736
11135,1,animal,cub,2411
11135,1,animal,joey,10581
11135,2,animal,dog,3014
11135,2,animal,bunnt,1064
11135,2,animal,kangaroo,2649
11135,2,animal,cat,1439
11135,2,animal,rabbit,1064
11135,2,animal,skink,2264
11135,2,animal,chipmunk,2872
11135,2,animal,squirrel,3377
11135,2,animal,deer ,1697
11135,2,animal,bear,798
11135,2,animal,shark,1729
11135,2,animal,fish,1008
11135,2,animal,sting rang,3168
11135,2,animal,clam,6056
11135,2,animal,octopus,1824
11135,2,animal,whale,2608
11135,2,animal,sea urchin,2112
11135,2,animal,dolphin,3281
11135,2,animal,alligator,1384
11135,2,animal,crocodile,2568
11135,2,animal,monkey,1528
11135,2,animal,bat,696
11135,2,animal,bird,1152
11135,2,animal,eagle,1392
11135,2,animal,blue heron,2352
11135,2,animal,flamingo,6208
11135,2,animal,kangaroo,2320
11135,2,animal,otter,2273
11135,2,animal,snake,6448
11135,2,animal,monkey,1416
