id,listnum,category,item,rt,RTstart,shortlist
S114,3,foods,apple,3388,3388,0
S114,3,foods,orange,951,4339,0
S114,3,foods,grape,801,5140,0
S114,3,foods,peach,960,6100,0
S114,3,foods,nectarine,2047,8147,0
S114,3,foods,avocado,1272,9419,0
S114,3,foods,broccoli,3643,13062,0
S114,3,foods,kale,1324,14386,0
S114,3,foods,carrot,1144,15530,0
S114,3,foods,sushi,3115,18645,0
S114,3,foods,celery,2171,20816,0
S114,3,foods,mushroom,1419,22235,0
S114,3,foods,onion,1789,24024,0
S114,3,foods,potato,1032,25056,0
S114,3,foods,tomato,1484,26540,0
S114,3,foods,cherry,2676,29216,0
S114,3,foods,garlic,8655,37871,0
S114,3,foods,cabbage,4708,42579,0
S114,3,foods,lettuce,1129,43708,0
S114,3,foods,parsley,3073,46781,0
S114,3,foods,sage,698,47479,0
S114,3,foods,oregano,1243,48722,0
S114,3,foods,cinnamon,2696,51418,0
S114,3,foods,pepper,2040,53458,0
S114,3,foods,salt,588,54046,0
S114,3,foods,flour,5122,59168,0
S114,3,foods,bread,1304,60472,0
S114,3,foods,sugar,5042,65514,0
S114,3,foods,pasta,2024,67538,0
S114,3,foods,lasagna,1856,69394,0
S114,3,foods,ravioli,3690,73084,0
S114,3,foods,chicken,1880,74964,0
S114,3,foods,beef,807,75771,0
S114,3,foods,lamb,1117,76888,0
S114,3,foods,turkey,1236,78124,0
S114,3,foods,ham,644,78768,0
S114,3,foods,strawberry,7642,86410,0
S114,3,foods,banana,1068,87478,0
S114,3,foods,blueberry,5934,93412,0
S114,3,foods,raspberry,1792,95204,0
S114,3,foods,boysenberry,8159,103363,0
S114,3,foods,pomegranate,7033,110396,0
S114,3,foods,crackers,6486,116882,0
S114,3,foods,cheddar,4103,120985,0
S114,3,foods,brie,1016,122001,0
S114,3,foods,gouda,2925,124926,0
S114,3,foods,swisscheese,6110,131036,0
S114,3,foods,buffalowings,9849,140885,0
S114,3,foods,steak,8091,148976,0
S114,3,foods,soup,4961,153937,0
S114,3,foods,chocolate,16541,170478,0
S114,3,foods,pudding,1543,172021,0
S114,3,foods,brownies,1597,173618,0
S114,3,foods,cake,504,174122,0
S114,3,foods,cookies,2444,176566,0
S114,4,tools,wrench,6763,6763,0
S114,4,tools,pliers,6338,13101,0
S114,4,tools,screwdriver,3200,16301,0
S114,4,tools,blowtorch,1724,18025,0
S114,4,tools,nets,1076,19101,0
S114,4,tools,brush,1458,20559,0
S114,4,tools,spatula,1576,22135,0
S114,4,tools,hairdryer,7501,29636,0
S114,4,tools,paperknife,1573,31209,0
S114,4,tools,scissor,8670,39879,0
S114,4,tools,nipper,4464,44343,0
S114,4,tools,gluegun,7718,52061,0
S114,4,tools,drills,1935,53996,0
S114,4,tools,knife,68885,122881,0
S114,5,animals,cat,2717,2717,0
S114,5,animals,dog,696,3413,0
S114,5,animals,parrot,2316,5729,0
S114,5,animals,squirrel,3738,9467,0
S114,5,animals,chipmunk,1400,10867,0
S114,5,animals,canary,3596,14463,0
S114,5,animals,elephant,3102,17565,0
S114,5,animals,zebra,884,18449,0
S114,5,animals,hyena,1087,19536,0
S114,5,animals,lion,933,20469,0
S114,5,animals,cheetah,1632,22101,0
S114,5,animals,cougar,2194,24295,0
S114,5,animals,lion,8200,32495,0
S114,5,animals,giraffe,10736,43231,0
S114,5,animals,ostrich,1743,44974,0
S114,5,animals,prairiedogs,5064,50038,0
S114,5,animals,ferret,3231,53269,0
S114,5,animals,beaver,951,54220,0
S114,5,animals,mouse,2525,56745,0
S114,5,animals,rat,459,57204,0
S114,5,animals,rabbit,2971,60175,0
S114,5,animals,bear,1499,61674,0
S114,5,animals,deer,1429,63103,0
S114,5,animals,elk,5282,68385,0
S114,5,animals,moose,1799,70184,0
S114,5,animals,bobcat,5181,75365,0
S114,5,animals,polarbear,6722,82087,0
S114,5,animals,penguin,2293,84380,0
S114,5,animals,pelican,8289,92669,0
S114,5,animals,flamingo,4323,96992,0
S114,5,animals,hawk,4807,101799,0
S114,5,animals,eagle,772,102571,0
S114,5,animals,owl,1251,103822,0
S114,5,animals,snake,7451,111273,0
S114,5,animals,lizard,1390,112663,0
S114,5,animals,chameleon,5500,118163,0
S114,5,animals,turtle,6410,124573,0
S114,5,animals,gecko,5970,130543,0
S114,5,animals,seagulls,31410,161953,0
S114,5,animals,geese,3026,164979,0
S114,5,animals,swan,2668,167647,0
S114,5,animals,duck,1136,168783,0
S114,5,animals,horse,8411,177194,0
S114,6,foods,apple,2528,2528,0
S114,6,foods,orange,885,3413,0
S114,6,foods,strawberry,2053,5466,0
S114,6,foods,papaya,1764,7230,0
S114,6,foods,mango,936,8166,0
S114,6,foods,avocado,1476,9642,0
S114,6,foods,dragonfruit,5594,15236,0
S114,6,foods,starfruit,1168,16404,0
S114,6,foods,blueberry,2780,19184,0
S114,6,foods,raspberry,1100,20284,0
S114,6,foods,boysenberry,1884,22168,0
S114,6,foods,honey,2554,24722,0
S114,6,foods,grapefruit,7530,32252,0
S114,6,foods,grapes,1656,33908,0
S114,6,foods,pineapple,5364,39272,0
S114,6,foods,peach,10196,49468,0
S114,6,foods,nectarine,1920,51388,0
S114,6,foods,plum,2052,53440,0
S114,6,foods,banan,6286,59726,0
S114,6,foods,broccoli,5624,65350,0
S114,6,foods,kale,2066,67416,0
S114,6,foods,celery,1717,69133,0
S114,6,foods,carrot,2663,71796,0
S114,6,foods,onion,1188,72984,0
S114,6,foods,potato,1028,74012,0
S114,6,foods,tomato,1518,75530,0
S114,6,foods,spinach,2348,77878,0
S114,6,foods,cabbage,9346,87224,0
S114,6,foods,lettuce,1004,88228,0
S114,6,foods,oregano,3249,91477,0
S114,6,foods,sage,1525,93002,0
S114,6,foods,rosemary,3102,96104,0
S114,6,foods,pepper,1810,97914,0
S114,6,foods,salt,616,98530,0
S114,6,foods,sugar,812,99342,0
S114,6,foods,pasta,3537,102879,0
S114,6,foods,alfredo,4553,107432,0
S114,6,foods,pork,1231,108663,0
S114,6,foods,chicken,1357,110020,0
S114,6,foods,beef,714,110734,0
S114,6,foods,turkey,1208,111942,0
S114,6,foods,ham,1408,113350,0
S114,6,foods,salami,3072,116422,0
S114,6,foods,pizza,840,117262,0
S114,6,foods,cheddar,2874,120136,0
S114,6,foods,mozzarella,7622,127758,0
S114,6,foods,gouda,4340,132098,0
S114,6,foods,brie,860,132958,0
S114,6,foods,crackers,1600,134558,0
S114,6,foods,swisscheese,15956,150514,0
S114,6,foods,hamburger,2685,153199,0
S114,6,foods,steak,823,154022,0
S114,6,foods,frenchfries,3167,157189,0
S114,6,foods,quinoa,2807,159996,0
S114,6,foods,rice,1729,161725,0
S114,6,foods,brownrice,2601,164326,0
S114,6,foods,blackbeans,4267,168593,0
S114,6,foods,pintobeans,1669,170262,0
S114,6,foods,tortilla,7522,177784,0
S114,7,tools,wrench,3172,3172,0
S114,7,tools,screwdriver,3745,6917,0
S114,7,tools,brush,6513,13430,0
S114,7,tools,knife,1020,14450,0
S114,7,tools,paperknife,2343,16793,0
S114,7,tools,blowtorch,2696,19489,0
S114,7,tools,pliers,5257,24746,0
S114,7,tools,hammer,1196,25942,0
S114,7,tools,nipper,10326,36268,0
S114,7,tools,nets,2000,38268,0
S114,7,tools,paletteknife,7794,46062,0
S114,7,tools,drills,9934,55996,0
S114,7,tools,saw,3370,59366,0
S114,7,tools,sandpaper,29286,88652,0
S114,7,tools,gluegun,8298,96950,0
S114,7,tools,scissor,9694,106644,0
S114,7,tools,measuringtape,26178,132822,0
S114,7,tools,ruler,6062,138884,0
S114,8,animals,cat,2513,2513,0
S114,8,animals,dog,983,3496,0
S114,8,animals,parrot,1116,4612,0
S114,8,animals,canary,1276,5888,0
S114,8,animals,chipmunk,8518,14406,0
S114,8,animals,squirrel,1324,15730,0
S114,8,animals,ferret,1846,17576,0
S114,8,animals,snake,3209,20785,0
S114,8,animals,gecko,2091,22876,0
S114,8,animals,lizard,2180,25056,0
S114,8,animals,chameleon,2706,27762,0
S114,8,animals,turtle,3096,30858,0
S114,8,animals,frog,4068,34926,0
S114,8,animals,seagulls,4810,39736,0
S114,8,animals,goose,2104,41840,0
S114,8,animals,swan,2818,44658,0
S114,8,animals,duck,584,45242,0
S114,8,animals,crow,6856,52098,0
S114,8,animals,sparrow,1135,53233,0
S114,8,animals,finch,1235,54468,0
S114,8,animals,bluejay,10440,64908,0
S114,8,animals,hawk,741,65649,0
S114,8,animals,eagle,705,66354,0
S114,8,animals,zebra,14496,80850,0
S114,8,animals,elephant,1660,82510,0
S114,8,animals,giraffe,1684,84194,0
S114,8,animals,lion,1036,85230,0
S114,8,animals,cheetah,1880,87110,0
S114,8,animals,leopard,3213,90323,0
S114,8,animals,antelope,6041,96364,0
S114,8,animals,hyena,1759,98123,0
S114,8,animals,deer,4615,102738,0
S114,8,animals,giraffe,1908,104646,0
S114,8,animals,bear,1446,106092,0
S114,8,animals,rabbit,3928,110020,0
S114,8,animals,mouse,1328,111348,0
S114,8,animals,rat,869,112217,0
S114,8,animals,owl,1004,113221,0
S114,8,animals,beaver,3749,116970,0
S114,8,animals,badger,876,117846,0
S114,8,animals,hare,4264,122110,0
S114,8,animals,penguin,11514,133624,0
S114,8,animals,polarbear,2062,135686,0
S114,8,animals,pelican,6350,142036,0
S114,8,animals,flamingo,4088,146124,0
S114,8,animals,mole,6845,152969,0
S114,8,animals,monkey,17750,170719,0
S114,8,animals,orangutan,1892,172611,0
S114,8,animals,gorilla,3723,176334,0
S115,0,foods,hotdogs,11522,11522,0
S115,0,foods,hamburger,7059,18581,0
S115,0,foods,pizza,3275,21856,0
S115,0,foods,cheese,2875,24731,0
S115,0,foods,tomatoes,10818,35549,0
S115,0,foods,spinach,4345,39894,0
S115,0,foods,porkchops,7479,47373,0
S115,0,foods,lettuce,3612,50985,0
S115,0,foods,orange,17627,68612,0
S115,0,foods,apple,1411,70023,0
S115,0,foods,salmon,5416,75439,0
S115,0,foods,spaghetti,10675,86114,0
S115,0,foods,sushi,6305,92419,0
S115,0,foods,bread,5171,97590,0
S115,0,foods,onion,16856,114446,0
S115,0,foods,pickle,5659,120105,0
S115,0,foods,cucumber,3371,123476,0
S115,0,foods,donut,15676,139152,0
S115,0,foods,cake,9340,148492,0
S115,0,foods,pie,1379,149871,0
S115,0,foods,scallop,15065,164936,0
S115,0,foods,shrimp,7557,172493,0
S115,1,animals,goat,4586,4586,0
S115,1,animals,cow,1407,5993,0
S115,1,animals,pig,1399,7392,0
S115,1,animals,dog,1475,8867,0
S115,1,animals,horse,1695,10562,0
S115,1,animals,cat,2257,12819,0
S115,1,animals,snake,1716,14535,0
S115,1,animals,giraffe,5143,19678,0
S115,1,animals,zebra,7139,26817,0
S115,1,animals,cow,7168,33985,0
S115,1,animals,cow,2677,36662,0
S115,1,animals,monkey,11792,48454,0
S115,1,animals,gorilla,9718,58172,0
S115,1,animals,jaguar,5113,63285,0
S115,1,animals,tiger,2111,65396,0
S115,1,animals,lion,1641,67037,0
S115,1,animals,bear,1407,68444,0
S115,1,animals,alligator,12599,81043,0
S115,1,animals,crocodile,5115,86158,0
S115,1,animals,fish,4920,91078,0
S115,1,animals,turtle,4382,95460,0
S115,1,animals,mouse,6217,101677,0
S115,1,animals,hamster,9900,111577,0
S115,1,animals,duck,15125,126702,0
S115,1,animals,bird,1173,127875,0
S115,1,animals,swan,7462,135337,0
S115,1,animals,seal,1411,136748,0
S115,1,animals,fly,17942,154690,0
S115,1,animals,butterfly,3258,157948,0
S115,1,animals,ladybug,3922,161870,0
S115,1,animals,snail,2924,164794,0
S115,2,tools,hammer,5602,5602,0
S115,2,tools,nail,1992,7594,0
S115,2,tools,wrench,3225,10819,0
S115,2,tools,screwdriver,9557,20376,0
S115,2,tools,socket,4389,24765,0
S115,2,tools,knife,12674,37439,0
S115,2,tools,pliers,8322,45761,0
S115,2,tools,jack,14350,60111,0
S115,2,tools,paintscraper,17459,77570,0
S115,2,tools,mallet,14542,92112,0
S115,2,tools,lawnmower,14512,106624,0
S115,2,tools,rake,5611,112235,0
S115,2,tools,shovel,2661,114896,0
S115,3,animals,horse,5664,5664,0
S115,3,animals,cow,1495,7159,0
S115,3,animals,pig,1586,8745,0
S115,3,animals,duck,1855,10600,0
S115,3,animals,bird,1884,12484,0
S115,3,animals,dog,1893,14377,0
S115,3,animals,cat,1497,15874,0
S115,3,animals,mouse,1832,17706,0
S115,3,animals,snail,4768,22474,0
S115,3,animals,snake,1888,24362,0
S115,3,animals,crocodile,5161,29523,0
S115,3,animals,alligator,4396,33919,0
S115,3,animals,monkey,9530,43449,0
S115,3,animals,gorilla,3376,46825,0
S115,3,animals,zebra,5222,52047,0
S115,3,animals,jaguar,2289,54336,0
S115,3,animals,tiger,1766,56102,0
S115,3,animals,lion,1885,57987,0
S115,3,animals,bear,1359,59346,0
S115,3,animals,giraffe,4451,63797,0
S115,3,animals,cheetah,18241,82038,0
S115,3,animals,wolf,8978,91016,0
S115,3,animals,donkey,6599,97615,0
S115,3,animals,goat,6769,104384,0
S115,3,animals,chicken,6846,111230,0
S115,3,animals,ladybug,15154,126384,0
S115,3,animals,catepillar,6989,133373,0
S115,3,animals,ant,3651,137024,0
S115,3,animals,elephant,6545,143569,0
S115,3,animals,camel,2852,146421,0
S115,3,animals,iguana,15667,162088,0
S115,4,tools,hammer,7108,7108,0
S115,4,tools,nail,1529,8637,0
S115,4,tools,wrench,2422,11059,0
S115,4,tools,pliers,3475,14534,0
S115,4,tools,ruler,5545,20079,0
S115,4,tools,shovel,3606,23685,0
S115,4,tools,rake,1753,25438,0
S115,4,tools,lawnmower,6052,31490,0
S115,4,tools,screwdriver,18422,49912,0
S115,4,tools,paintbrush,9041,58953,0
S115,4,tools,axe,17468,76421,0
S115,4,tools,saw,2354,78775,0
S115,4,tools,mallet,6920,85695,0
S115,5,foods,hamburger,8377,8377,0
S115,5,foods,pizza,2423,10800,0
S115,5,foods,hotdog,2731,13531,0
S115,5,foods,spagetti,3179,16710,0
S115,5,foods,tuna,1695,18405,0
S115,5,foods,salmon,2379,20784,0
S115,5,foods,eggs,3818,24602,0
S115,5,foods,apple,2320,26922,0
S115,5,foods,banana,2010,28932,0
S115,5,foods,cantalope,7347,36279,0
S115,5,foods,macaroni,8170,44449,0
S115,5,foods,chicken,9655,54104,0
S115,5,foods,steak,2402,56506,0
S115,5,foods,turkey,4154,60660,0
S115,5,foods,bread,2836,63496,0
S115,5,foods,sushi,12004,75500,0
S115,5,foods,potatoes,36016,111516,0
S115,5,foods,carrots,5411,116927,0
S115,5,foods,onion,3235,120162,0
S115,5,foods,scallions,2739,122901,0
S115,6,tools,hammer,10385,10385,0
S115,6,tools,nail,1344,11729,0
S115,6,tools,screwdriver,6269,17998,0
S115,6,tools,axe,1784,19782,0
S115,6,tools,pliers,5242,25024,0
S115,6,tools,snowblower,3718,28742,0
S115,6,tools,lawnmower,5667,34409,0
S115,6,tools,mallet,3079,37488,0
S115,6,tools,screws,9453,46941,0
S115,6,tools,ruler,19532,66473,0
S115,6,tools,knife,5942,72415,0
S115,7,foods,steak,5663,5663,0
S115,7,foods,hamburger,3412,9075,0
S115,7,foods,hotdog,3046,12121,0
S115,7,foods,cheese,2341,14462,0
S115,7,foods,cake,2414,16876,0
S115,7,foods,pie,1405,18281,0
S115,7,foods,apple,1936,20217,0
S115,7,foods,banana,1991,22208,0
S115,7,foods,orange,2211,24419,0
S115,7,foods,potato,2194,26613,0
S115,7,foods,carrot,2006,28619,0
S115,7,foods,spinach,2287,30906,0
S115,7,foods,kale,3462,34368,0
S115,7,foods,spagetti,4811,39179,0
S115,7,foods,tomato,1870,41049,0
S115,7,foods,porkchop,7129,48178,0
S115,7,foods,chicken,2895,51073,0
S115,7,foods,bread,2824,53897,0
S115,7,foods,egg,1789,55686,0
S115,7,foods,fish,11681,67367,0
S115,7,foods,tofu,6726,74093,0
S115,7,foods,pizza,7689,81782,0
S115,8,animals,dog,5015,5015,0
S115,8,animals,cat,1988,7003,0
S115,8,animals,horse,1698,8701,0
S115,8,animals,pig,1551,10252,0
S115,8,animals,fish,1752,12004,0
S115,8,animals,bird,2570,14574,0
S115,8,animals,duck,1382,15956,0
S115,8,animals,alligator,4015,19971,0
S115,8,animals,crocodile,3573,23544,0
S115,8,animals,elephant,2593,26137,0
S115,8,animals,bear,1408,27545,0
S115,8,animals,zebra,1753,29298,0
S115,8,animals,lion,1683,30981,0
S115,8,animals,tiger,1557,32538,0
S115,8,animals,camel,4083,36621,0
S115,8,animals,giraffe,2430,39051,0
S115,8,animals,cheetah,4460,43511,0
S115,8,animals,wolf,4932,48443,0
S115,8,animals,seal,20930,69373,0
S115,8,animals,penguin,2081,71454,0
S115,8,animals,money,3850,75304,0
S115,8,animals,gorilla,2036,77340,0
S115,8,animals,snake,7301,84641,0
S115,8,animals,ladybug,3564,88205,0
S115,8,animals,ant,1066,89271,0
S116,0,tools,screwdriver,13824,13824,0
S116,0,tools,hammer,4540,18364,0
S116,0,tools,tapemeasure,20089,38453,0
S116,0,tools,knife,2963,41416,0
S116,0,tools,handsaw,7116,48532,0
S116,0,tools,pliers,4098,52630,0
S116,0,tools,choppingsaw,6010,58640,0
S116,0,tools,plane,2684,61324,0
S116,0,tools,drill,34390,95714,0
S116,0,tools,magnet,3006,98720,0
S116,1,foods,pizza,6207,6207,0
S116,1,foods,hamburger,4243,10450,0
S116,1,foods,peas,5437,15887,0
S116,1,foods,chicken,22486,38373,0
S116,1,foods,grapes,1947,40320,0
S116,1,foods,bananas,2032,42352,0
S116,1,foods,apples,1802,44154,0
S116,1,foods,sushi,2301,46455,0
S116,1,foods,macandcheese,7501,53956,0
S116,1,foods,salads,6221,60177,0
S116,1,foods,rice,17631,77808,0
S116,1,foods,bacon,4141,81949,0
S116,1,foods,eggs,840,82789,0
S116,1,foods,sausage,12880,95669,0
S116,1,foods,mashedpotatoes,4745,100414,0
S116,1,foods,strawberries,37008,137422,0
S116,1,foods,fish,21673,159095,0
S116,2,animals,dog,5146,5146,0
S116,2,animals,cat,767,5913,0
S116,2,animals,elephant,1674,7587,0
S116,2,animals,penguin,2796,10383,0
S116,2,animals,snake,2048,12431,0
S116,2,animals,rat,1660,14091,0
S116,2,animals,shark,3504,17595,0
S116,2,animals,whale,1304,18899,0
S116,2,animals,kangaroo,2872,21771,0
S116,2,animals,zebra,3610,25381,0
S116,2,animals,monkey,3520,28901,0
S116,2,animals,lion,7482,36383,0
S116,2,animals,tiger,798,37181,0
S116,2,animals,dolphin,4776,41957,0
S116,2,animals,horse,2927,44884,0
S116,2,animals,cow,781,45665,0
S116,2,animals,bear,17051,62716,0
S116,2,animals,duck,9754,72470,0
S116,2,animals,bird,9855,82325,0
S116,2,animals,donkey,40095,122420,0
S116,2,animals,koalabear,11965,134385,0
S116,3,foods,nuggets,9454,9454,0
S116,3,foods,ribs,2800,12254,0
S116,3,foods,greens,3211,15465,0
S116,3,foods,spinich,1731,17196,0
S116,3,foods,soup,1889,19085,0
S116,3,foods,corn,3573,22658,0
S116,3,foods,okra,1375,24033,0
S116,3,foods,greenbeans,3887,27920,0
S116,3,foods,squash,3236,31156,0
S116,3,foods,peach,20509,51665,0
S116,3,foods,lasanga,9818,61483,0
S116,3,foods,pullpork,5802,67285,0
S116,3,foods,rolls,48821,116106,0
S116,3,foods,fries,14299,130405,0
S116,3,foods,onionrings,6841,137246,0
S116,4,tools,clawhammer,8525,8525,0
S116,4,tools,screwdriver,6349,14874,0
S116,4,tools,wrench,22405,37279,0
S116,4,tools,pliers,3285,40564,0
S116,4,tools,hacksaw,4651,45215,0
S116,4,tools,hatchet,4072,49287,0
S116,4,tools,scraper,7966,57253,0
S116,4,tools,chisel,7607,64860,0
S116,4,tools,powersaw,3974,68834,0
S116,4,tools,vise,4853,73687,0
S116,4,tools,paintbrush,49234,122921,0
S116,4,tools,backsaw,4774,127695,0
S116,4,tools,mallet,5074,132769,0
S116,6,animals,cat,6975,6975,0
S116,6,animals,dog,1596,8571,0
S116,6,animals,bird,2610,11181,0
S116,6,animals,lion,980,12161,0
S116,6,animals,horse,2786,14947,0
S116,6,animals,squirrel,2684,17631,0
S116,6,animals,pig,3031,20662,0
S116,6,animals,tiger,1297,21959,0
S116,6,animals,bear,3158,25117,0
S116,6,animals,giraffe,2291,27408,0
S116,6,animals,graywolf,9762,37170,0
S116,6,animals,goat,8818,45988,0
S116,6,animals,snake,2419,48407,0
S116,6,animals,leopard,3703,52110,0
S116,6,animals,deer,1119,53229,0
S116,6,animals,hippo,3898,57127,0
S116,6,animals,ferret,1879,59006,0
S116,6,animals,rhino,3346,62352,0
S116,6,animals,cattle,1032,63384,0
S116,6,animals,raccoon,4477,67861,0
S116,6,animals,armadillo,4066,71927,0
S116,6,animals,skunk,3121,75048,0
S116,6,animals,goose,3015,78063,0
S116,6,animals,lemur,4178,82241,0
S116,6,animals,turtle,3025,85266,0
S116,6,animals,crow,904,86170,0
S116,6,animals,kitten,3684,89854,0
S116,6,animals,lizard,1346,91200,0
S116,6,animals,gorilla,2030,93230,0
S116,6,animals,donkey,9375,102605,0
S116,6,animals,cheetah,1466,104071,0
S116,6,animals,hyena,6072,110143,0
S116,6,animals,sheep,1062,111205,0
S116,6,animals,otwe,3964,115169,0
S116,6,animals,hare,40856,156025,0
S116,7,foods,grits,15699,15699,0
S116,7,foods,gumbo,1760,17459,0
S116,7,foods,barley,2773,20232,0
S116,7,foods,curry,3563,23795,0
S116,7,foods,honey,1483,25278,0
S116,7,foods,bacon,1318,26596,0
S116,7,foods,kiwifruit,4856,31452,0
S116,7,foods,kale,1230,32682,0
S116,7,foods,egg,693,33375,0
S116,7,foods,cherry,3162,36537,0
S116,7,foods,cookie,1256,37793,0
S116,7,foods,beer,2555,40348,0
S116,7,foods,basil,1290,41638,0
S116,7,foods,mustard,3490,45128,0
S116,7,foods,wine,1244,46372,0
S116,7,foods,coffee,6115,52487,0
S116,7,foods,ham,904,53391,0
S116,7,foods,jambalaya,4845,58236,0
S116,7,foods,chowder,4102,62338,0
S116,7,foods,candy,1251,63589,0
S116,7,foods,fajita,3595,67184,0
S116,7,foods,bread,2891,70075,0
S116,7,foods,cinnomon,3118,73193,0
S116,7,foods,brie,1123,74316,0
S116,7,foods,biscuit,3869,78185,0
S116,7,foods,toast,921,79106,0
S116,7,foods,icecream,3765,82871,0
S116,7,foods,gravy,1280,84151,0
S116,7,foods,carrot,1244,85395,0
S116,7,foods,garlic,4224,89619,0
S116,7,foods,chilipepper,5906,95525,0
S116,7,foods,cabbage,1625,97150,0
S116,7,foods,pancake,3260,100410,0
S116,7,foods,oatmeal,4394,104804,0
S116,7,foods,almond,2836,107640,0
S116,7,foods,chocolate,4451,112091,0
S116,7,foods,broccoli,8417,120508,0
S116,7,foods,pumpkin,4341,124849,0
S116,7,foods,custard,2615,127464,0
S116,7,foods,bean,5039,132503,0
S116,7,foods,noodle,2370,134873,0
S116,7,foods,mango,3500,138373,0
S116,7,foods,spaghetti,2271,140644,0
S116,7,foods,popcorn,2345,142989,0
S116,8,tools,pliers,17704,17704,0
S116,8,tools,cuttingtool,3940,21644,0
S116,8,tools,wrench,8763,30407,0
S116,8,tools,screwdriver,6050,36457,0
S116,8,tools,hammer,1608,38065,0
S116,8,tools,fishtape,127297,165362,0
S116,8,tools,tapemeasure,15196,180558,0
S116,9,animals,owl,27027,27027,0
S116,9,animals,sheep,2209,29236,0
S116,9,animals,jellyfish,16623,45859,0
S116,9,animals,panda,16623,45859,0
S116,9,animals,wildboar,13293,59152,0
S116,9,animals,guineapig,8316,67468,0
S116,9,animals,platpus,46436,113904,0
S116,9,animals,dog,3213,117117,0
S116,9,animals,cat,3336,120453,0
S116,9,animals,bird,9210,129663,0
S116,9,animals,lion,4867,134530,0
S116,9,animals,horse,5376,139906,0
S116,9,animals,cow,2885,142791,0
S117,0,foods,pizza,6306,6306,0
S117,0,foods,friedchicken,7282,13588,0
S117,0,foods,spaghetti,4622,18210,0
S117,0,foods,lasagne,4472,22682,0
S117,0,foods,cereal,7264,29946,0
S117,0,foods,bread,2552,32498,0
S117,0,foods,tomato,8128,40626,0
S117,0,foods,orange,1935,42561,0
S117,0,foods,apple,1425,43986,0
S117,0,foods,banana,2551,46537,0
S117,0,foods,hamburger,5664,52201,0
S117,0,foods,frenchfries,7087,59288,0
S117,0,foods,fishsticks,4312,63600,0
S117,0,foods,sushi,4416,68016,0
S117,0,foods,steak,5623,73639,0
S117,0,foods,taco,1297,74936,0
S117,0,foods,burrito,1911,76847,0
S117,0,foods,salad,4080,80927,0
S117,0,foods,grape,1665,82592,0
S117,0,foods,cornonthecob,9751,92343,0
S117,0,foods,muffin,4000,96343,0
S117,0,foods,donut,1817,98160,0
S117,0,foods,sausage,6975,105135,0
S117,0,foods,yogurt,5592,110727,0
S117,0,foods,pudding,4842,115569,0
S117,0,foods,pretzel,4016,119585,0
S117,0,foods,funnelcake,3840,123425,0
S117,0,foods,cookie,10551,133976,0
S117,0,foods,meatballs,13896,147872,0
S117,0,foods,sandwich,5216,153088,0
S117,0,foods,soup,3664,156752,0
S117,0,foods,gumbo,6696,163448,0
S117,0,foods,casserole,9600,173048,0
S117,1,animals,dog,4104,4104,0
S117,1,animals,cat,1073,5177,0
S117,1,animals,alligator,4030,9207,0
S117,1,animals,mouse,3216,12423,0
S117,1,animals,ferret,2596,15019,0
S117,1,animals,hamster,2413,17432,0
S117,1,animals,guineapig,3975,21407,0
S117,1,animals,hog,3040,24447,0
S117,1,animals,snake,4160,28607,0
S117,1,animals,fish,2320,30927,0
S117,1,animals,bear,8136,39063,0
S117,1,animals,fox,2912,41975,0
S117,1,animals,cat,3999,45974,0
S117,1,animals,elephant,14575,60549,0
S117,1,animals,sheep,4017,64566,0
S117,1,animals,lion,5623,70189,0
S117,1,animals,tiger,2192,72381,0
S117,1,animals,bird,4400,76781,0
S117,1,animals,giraffe,15262,92043,0
S117,1,animals,cow,21635,113678,0
S117,1,animals,horse,35168,148846,0
S117,1,animals,goat,2359,151205,0
S117,1,animals,peacock,21079,172284,0
S117,2,tools,wrench,5276,5276,0
S117,2,tools,screwdriver,4272,9548,0
S117,2,tools,chainsaw,5320,14868,0
S117,2,tools,drill,5864,20732,0
S117,2,tools,hammer,10192,30924,0
S117,2,tools,pliers,5175,36099,0
S117,2,tools,boltcutters,15679,51778,0
S117,2,tools,crowbar,72167,123945,0
S117,2,tools,hedgetrimmers,12312,136257,0
S117,3,foods,pizza,5177,5177,0
S117,3,foods,frenchfries,2495,7672,0
S117,3,foods,friedchicken,2337,10009,0
S117,3,foods,spaghetti,2911,12920,0
S117,3,foods,hamburgers,2783,15703,0
S117,3,foods,macaroni,2465,18168,0
S117,3,foods,sandwich,7912,26080,0
S117,3,foods,salad,10095,36175,0
S117,3,foods,casserole,5591,41766,0
S117,3,foods,sushi,9480,51246,0
S117,4,animals,cow,3144,3144,0
S117,4,animals,chicken,1264,4408,0
S117,4,animals,rat,1136,5544,0
S117,4,animals,goat,1025,6569,0
S117,4,animals,horse,1288,7857,0
S117,4,animals,sheep,4392,12249,0
S117,4,animals,lion,1576,13825,0
S117,4,animals,wolf,824,14649,0
S117,4,animals,fox,905,15554,0
S117,4,animals,bear,1376,16930,0
S117,4,animals,mouse,3389,20319,0
S117,4,animals,ferret,2617,22936,0
S117,4,animals,hamster,4080,27016,0
S117,4,animals,guineapig,4937,31953,0
S117,4,animals,lobster,6447,38400,0
S117,4,animals,shrimp,1569,39969,0
S117,4,animals,crab,3239,43208,0
S117,4,animals,tiger,17088,60296,0
S117,4,animals,giraffe,11392,71688,0
S117,4,animals,bull,1560,73248,0
S117,4,animals,monkey,6456,79704,0
S117,4,animals,cat,26240,105944,0
S117,4,animals,dog,2008,107952,0
